# 'bac_acc', 'bac_vec', 'bac_ibcc', 'bac_seq', 'bac_mace', 'HMM_crowd', 'ibcc', 'ds', 'mace', 'majority', 'clustering'
0.010817542510552138,0.010621798181472807,0.010885584220647376,0.008813010164403378,0.00861545110060028,0.008508830541623255,0.012527015649244192,0.011270077900116197,0.013266581280286849,0.013525030726379911,0.01273372582455741
0.011493712662350658,0.011528090359894303,0.00871546141788595,0.008390098389354997,0.006379247716553563,0.008705785876143981,0.009601603022257113,0.008718928283824867,0.012316844134306957,0.008724636055060669,0.0139260911491451
0.008041371073153815,0.009219010216557058,0.010661001260930423,0.010666637390754996,0.008013979646430518,0.007780539204195754,0.010419818375393663,0.009863430362220454,0.013212077817627088,0.010183663349724308,0.017345137593802143
0.009937994108451788,0.01073244748312687,0.010250209464810213,0.008965633731662221,0.006635822515220026,0.00869671670909051,0.012356503638516293,0.010947925877906191,0.014068815781878102,0.0125469845272592,0.014529755970193809
0.010022523791429398,0.010780024471368818,0.010669336870121497,0.008075581712643748,0.008348754026836226,0.00890102936153652,0.00538441794968754,0.005720582054302237,0.006809232667078265,0.007600146192238527,0.011588323391409265
0.14895712325115976,0.0970092512741192,0.05458139986659866,0.02558772578672964,0.00776329778026479,0.19326138440636187,0.016244043104432816,0.28993056336974105,0.021475467885494415,2.177406302349584,2.932048726189922
0.005294226248864129,0.005135607326344772,0.0038989177347037267,0.0036806064597638137,0.0045046884341893734,0.006774250684665629,0.01075309627355297,0.013880914678329206,0.010612491874688351,0.01274691630367856,0.009023726545168056
0.004033220354030711,0.004378501500992583,0.00565300699864462,0.008235105170869374,0.007801484348658964,0.0062078040080979025,0.015724676186222586,0.01394651804450538,0.020328663301875605,0.01636294142250277,0.010608023806915801
0.004562124446654625,0.004706978708290328,0.0046094880816883906,0.0050759680589520535,0.005691786703128777,0.006453625912455233,0.01256659036005328,0.013741114631520833,0.013872329056267082,0.014246907349711298,0.009622291280072047
0.018518408330659583,0.018922201165118283,0.014163611127975028,0.01281997600746631,0.011001598165916414,0.014156748134506342,0.009163125831484245,0.01045273504218508,0.01531140191285993,0.01058862454427844,0.016046425124502772
0.01297407125919346,0.02028567466044473,0.01750131056641648,0.008336564868646612,0.006152185410840892,0.018680195227715586,0.010364391653378557,0.013160383578014233,0.01095851477145533,0.012445185588575311,0.011993225523343878
0.01607139288794079,0.02257086005923004,0.012880583103626761,0.007752943868443182,0.007655272272429018,0.020166439140288036,0.006970170042795363,0.013803211422376947,0.008919316839016925,0.011284994712536753,0.009009445471595318
