Vermeidungsverhalten	B_DC	O	O	O	B-Schlussfolgerung	8	1	1	1	8	1
aufgrund	I_DC	O	O	O	I-Schlussfolgerung	7	1	1	1	7	0
einer	I_DC	O	O	O	I-Schlussfolgerung	7	1	1	1	7	0
Angststörung	I_DC	O	O	O	I-Schlussfolgerung	7	1	1	1	7	0
,	I_DC	O	O	O	I-Schlussfolgerung	7	1	1	1	7	0
die	I_DC	O	O	O	I-Schlussfolgerung	7	1	1	1	7	0
aus	I_DC	O	O	O	I-Schlussfolgerung	7	1	1	1	7	0
unterdurchschnittlichen	I_DC	O	O	O	I-Schlussfolgerung	7	1	1	1	7	0
Schulleistungen	I_DC	O	O	O	I-Schlussfolgerung	7	1	1	1	7	0
resultiert	I_DC	O	O	O	I-Schlussfolgerung	7	1	1	1	7	0
.	O	O	O	O	O	1	1	1	1	1	0
Der	B_DC	O	O	O	B-Schlussfolgerung	8	1	1	1	8	0
destruktive	I_DC	O	O	O	I-Schlussfolgerung	7	1	1	1	7	0
Umgang	I_DC	O	O	O	I-Schlussfolgerung	7	1	1	1	7	0
mit	I_DC	O	O	O	I-Schlussfolgerung	7	1	1	1	7	0
Annikas	I_DC	O	O	B_HG	I-Schlussfolgerung	7	1	1	2	7	0
Leseschwäche	I_DC	O	O	I_HG	I-Schlussfolgerung	7	1	1	0	7	0
(	I_DC	O	O	I_HG	I-Schlussfolgerung	7	1	1	0	7	0
die	I_DC	O	O	I_HG	I-Schlussfolgerung	7	1	1	0	7	0
sich	I_DC	O	O	I_HG	I-Schlussfolgerung	7	1	1	0	7	0
evtl	I_DC	O	O	I_HG	I-Schlussfolgerung	7	1	1	0	7	0
erst	I_DC	O	O	I_HG	I-Schlussfolgerung	7	1	1	0	7	0
so	I_DC	O	O	I_HG	I-Schlussfolgerung	7	1	1	0	7	0
stark	I_DC	O	O	I_HG	I-Schlussfolgerung	7	1	1	0	7	0
ausgeprägt	I_DC	O	O	I_HG	I-Schlussfolgerung	7	1	1	0	7	0
hat	I_DC	O	O	I_HG	I-Schlussfolgerung	7	1	1	0	7	0
,	I_DC	O	O	I_HG	I-Schlussfolgerung	7	1	1	0	7	0
weil	I_DC	O	O	I_HG	I-Schlussfolgerung	7	1	1	0	7	0
sie	I_DC	O	O	I_HG	I-Schlussfolgerung	7	1	1	0	7	0
das	I_DC	O	O	I_HG	I-Schlussfolgerung	7	1	1	0	7	0
Lesen	I_DC	O	O	I_HG	I-Schlussfolgerung	7	1	1	0	7	0
bereits	I_DC	O	O	I_HG	I-Schlussfolgerung	7	1	1	0	7	0
seit	I_DC	O	O	I_HG	I-Schlussfolgerung	7	1	1	0	7	0
einigen	I_DC	O	O	I_HG	I-Schlussfolgerung	7	1	1	0	7	0
Jahren	I_DC	O	O	I_HG	I-Schlussfolgerung	7	1	1	0	7	0
vermeidet	I_DC	O	O	I_HG	I-Schlussfolgerung	7	1	1	0	7	0
)	I_DC	O	O	I_HG	I-Schlussfolgerung	7	1	1	0	7	0
führt	I_DC	O	O	O	I-Schlussfolgerung	7	1	1	1	7	0
zu	I_DC	O	O	O	I-Schlussfolgerung	7	1	1	1	7	0
einer	I_DC	O	O	O	I-Schlussfolgerung	7	1	1	1	7	0
Verschlechterung	I_DC	O	O	O	I-Schlussfolgerung	7	1	1	1	7	0
ihrer	I_DC	O	O	O	I-Schlussfolgerung	7	1	1	1	7	0
Leistungen	I_DC	O	O	O	I-Schlussfolgerung	7	1	1	1	7	0
.	O	O	O	O	O	1	1	1	1	1	0
Evtl	O	O	O	B_HG	B-HypothesenGeneration	1	1	1	2	2	0
Erlernte	O	O	O	I_HG	I-HypothesenGeneration	1	1	1	0	0	0
Hilflosigkeit	O	O	O	I_HG	I-HypothesenGeneration	1	1	1	0	0	0
aufgrund	O	B_EE	O	O	B-EvidenzEvaluation	1	6	1	1	6	0
ihrer	O	I_EE	O	O	I-EvidenzEvaluation	1	5	1	1	5	0
Aussage	O	I_EE	O	O	I-EvidenzEvaluation	1	5	1	1	5	0
""""	O	I_EE	O	O	I-EvidenzEvaluation	1	5	1	1	5	0
Das	O	I_EE	O	O	I-EvidenzEvaluation	1	5	1	1	5	0
werd	O	I_EE	O	O	I-EvidenzEvaluation	1	5	1	1	5	0
ich	O	I_EE	O	O	I-EvidenzEvaluation	1	5	1	1	5	0
eh	O	I_EE	O	O	I-EvidenzEvaluation	1	5	1	1	5	0
nicht	O	I_EE	O	O	I-EvidenzEvaluation	1	5	1	1	5	0
können	O	I_EE	O	O	I-EvidenzEvaluation	1	5	1	1	5	0
""""	O	I_EE	O	O	I-EvidenzEvaluation	1	5	1	1	5	0
Ich	O	O	B_EG	O	B-EvidenzGeneration	1	1	4	1	4	1
habe	O	O	I_EG	O	I-EvidenzGeneration	1	1	3	1	3	0
mir	O	O	I_EG	O	I-EvidenzGeneration	1	1	3	1	3	0
alle	O	O	I_EG	O	I-EvidenzGeneration	1	1	3	1	3	0
aufgeführten	O	O	I_EG	O	I-EvidenzGeneration	1	1	3	1	3	0
Punkte	O	O	I_EG	O	I-EvidenzGeneration	1	1	3	1	3	0
gründlich	O	O	I_EG	O	I-EvidenzGeneration	1	1	3	1	3	0
durchgelesen	O	O	I_EG	O	I-EvidenzGeneration	1	1	3	1	3	0
.	O	O	O	O	O	1	1	1	1	1	0
Bestimmte	B_DC	O	O	O	B-Schlussfolgerung	8	1	1	1	8	0
Punkte	I_DC	O	O	O	I-Schlussfolgerung	7	1	1	1	7	0
haben	I_DC	O	O	O	I-Schlussfolgerung	7	1	1	1	7	0
dazu	I_DC	O	O	O	I-Schlussfolgerung	7	1	1	1	7	0
