0.000000000000000000e+00,9.999998519495555405e-01,1.480504441742344670e-07
1.374276600385451961e-12,4.424935900114540692e-08,9.999999557492681435e-01
9.976873012460579782e-01,2.312695233069801768e-03,3.520871865192818279e-09
9.929959456187285038e-01,7.003119899488912531e-03,9.344817818650770678e-07
1.770855583274087014e-03,9.696361834022904080e-01,2.859296101443257673e-02
5.429105482335877531e-01,4.569702380370325723e-01,1.192137293774494410e-04
9.800484873084378545e-01,1.994311840582201414e-02,8.394285743072023943e-06
9.926468104971273299e-01,7.353132545193547497e-03,5.695768150859849840e-08
9.851695835973602877e-01,1.483028722540989316e-02,1.291772317553381997e-07
9.981980902752979334e-01,5.915955326349065478e-04,1.210314192070688225e-03
9.913718452672011239e-01,8.626887460028077881e-03,1.267272777160648434e-06
9.922804246615291035e-01,7.719486685214678630e-03,8.865325044426721922e-08
9.922804246615291035e-01,7.719486685214678630e-03,8.865325044426721922e-08
9.902456071241461100e-01,9.754297217674533227e-03,9.565818299869896809e-08
8.685762375102394905e-01,1.314221970680219120e-01,1.565421741860535989e-06
9.550786073582261393e-01,4.492079720890154032e-02,5.954328684421074239e-07
5.416583827001782832e-06,9.999253237884986323e-01,6.925962767127158859e-05
0.000000000000000000e+00,9.999998519495555405e-01,1.480504441742344670e-07
2.272714564681180759e-08,9.999978509942336613e-01,2.126278620524494476e-06
3.264044642604770885e-07,9.999975473175610752e-01,2.126277974821886459e-06
3.264044642604765061e-07,9.999975473175610752e-01,2.126277974821890271e-06
3.264044642604765061e-07,9.999975473175610752e-01,2.126277974821890271e-06
3.264044642604765061e-07,9.999975473175610752e-01,2.126277974821882648e-06
3.264044642604753415e-07,9.999975473175610752e-01,2.126277974821890271e-06
3.264044642604765061e-07,9.999975473175610752e-01,2.126277974821882648e-06
2.815943274280209583e-06,9.999464385801664079e-01,5.074547655996486026e-05
2.507133768459992199e-05,9.999732619152779112e-01,1.666747038261862374e-06
6.289575215382277274e-06,9.999923198567919336e-01,1.390567991172704203e-06
1.577825218659317481e-06,9.999970316002378956e-01,1.390574543222653363e-06
3.958174515686380708e-07,9.999982136063612082e-01,1.390576186895157426e-06
3.530356547699423250e-12,7.502276428824050808e-08,9.999999249737029361e-01
1.203467672546144016e-05,9.999781518543884307e-01,9.813468887009998000e-06
1.259088286324136063e-03,9.760886761672735723e-01,2.265223554640299203e-02
2.190261923737786728e-07,9.989665409281536235e-01,1.033240045654536948e-03
1.630553608046303058e-03,9.983660378911707323e-01,3.408500779307744462e-06
6.750739545263433755e-04,9.993232069483876101e-01,1.719097090966517758e-06
2.793337418112721757e-04,9.997189464803204473e-01,1.719777866388719513e-06
1.155565686029146332e-04,9.998827233717964003e-01,1.720059605445459241e-06
3.347585600755465510e-06,9.999918451036486911e-01,4.807310749604280546e-06
2.001913055544206944e-07,1.142286598687171947e-04,9.998855711488229270e-01
9.994931481133675355e-01,5.068505616516203816e-04,1.324980735601727341e-09
9.997447022372704106e-01,2.551579643810713074e-04,1.397983420757564451e-07
1.573928032853694014e-05,9.991828361667161040e-01,8.014245529499371568e-04
1.446968374641200740e-03,9.985487102484520427e-01,4.321376912477044650e-06
1.554795650682244245e-08,5.667742881021502416e-04,9.994332101639368249e-01
5.337682318819330236e-05,9.999460568243634384e-01,5.663524488280475229e-07
1.408079498968801126e-05,9.999842834635184197e-01,1.635741502139185569e-06
0.000000000000000000e+00,9.999998519495555405e-01,1.480504441742344670e-07
7.294074299092697897e-18,9.999916447486930648e-01,8.355251307643981302e-06
1.985501267071471715e-06,9.999978345374811450e-01,1.799612528732750009e-07
3.406215528414535364e-10,5.242638778088415265e-06,9.999947570205972580e-01
9.994300316790463157e-01,5.699681459626794585e-04,1.749901967153175579e-10
0.000000000000000000e+00,9.999998519495555405e-01,1.480504441742344670e-07
2.164879164291684558e-11,9.999143760981064055e-01,8.562388024560010046e-05
2.736541270162947440e-08,9.999999574457172358e-01,1.518887032214055573e-08
5.108599884086025107e-10,9.999999006408173408e-01,9.884832443402351715e-08
5.002242279694490466e-09,9.998870004019145830e-01,1.129945958430600005e-04
1.358625702243235950e-05,9.999863458666087279e-01,6.787636760975968220e-08
9.346260001809925120e-07,9.999988809444255722e-01,1.844295754958849152e-07
6.429405606672789026e-08,9.999997512762089924e-01,1.844297360109858979e-07
1.302937356419767794e-08,9.999998025408824986e-01,1.844297454657191152e-07
1.302937356419777058e-08,9.999998025408824986e-01,1.844297454657204122e-07
4.979672132477275661e-10,9.999969534901901325e-01,3.046011845306772694e-06
2.466385732752118989e-08,9.999708076212034946e-01,2.916771493893737752e-05
3.457077281213892473e-04,9.406756138110725640e-01,5.897867846080388776e-02
0.000000000000000000e+00,9.999998519495555405e-01,1.480504441742344670e-07
2.436946717665609266e-09,9.997939154487944791e-01,2.060821142589768288e-04
6.395123437817490900e-08,9.999975553950728457e-01,2.380653692363431846e-06
3.368271918652154959e-08,8.846161713306607277e-01,1.153837949866200058e-01
9.954119615744522198e-01,7.927017955572635520e-04,3.795336629988248049e-03
9.973974714743200076e-01,2.602454691335876272e-03,7.383434585237346887e-08
9.994376720884365906e-01,1.045060896464153032e-05,5.518773026020585247e-04
6.101555282638999921e-04,9.993666649781469680e-01,2.317949359112585035e-05
0.000000000000000000e+00,9.999998519495555405e-01,1.480504441742344670e-07
3.213050444511799178e-03,5.963917012176604970e-01,4.003952483378289684e-01
4.639917427835000549e-05,2.072868911117251023e-01,7.926667097139999951e-01
9.999213622737139762e-01,7.425588650844495379e-05,4.381839777901774886e-06
9.970755928738574969e-01,2.924277984446573605e-03,1.291416947497307862e-07
9.918861454891403362e-01,8.111339725301714917e-03,2.514785554956716885e-06
0.000000000000000000e+00,9.999998519495555405e-01,1.480504441742344670e-07
2.203701656611646797e-08,9.999997242969651534e-01,2.536660185157694017e-07
1.066088352497998179e-11,7.219668099270369206e-07,9.999992780225297473e-01
4.999682125096861631e-07,9.999968307290942882e-01,2.669302692238105228e-06
9.248759918606020265e-11,7.763073186632447242e-08,9.999999222767813611e-01
9.995259502417245256e-01,4.740494666407787938e-04,2.916377845371842738e-10
5.930477243027792151e-10,9.999061038747614205e-01,9.389553219415866416e-05
3.396882143742736569e-08,2.672558645786495773e-06,9.999972934725283036e-01
9.999973453132605661e-01,2.442370498865618576e-06,2.123162419268829889e-07
9.977171705813560054e-01,2.282783931749654896e-03,4.548688739779964277e-08
6.177353784069791347e-13,2.465842814333276928e-12,9.999999999969162445e-01
2.154098751910115390e-08,9.999999748646789532e-01,3.594329601638640049e-09
2.167815669728853102e-08,9.999997649312454273e-01,2.133906000911082796e-07
0.000000000000000000e+00,9.999998519495555405e-01,1.480504441742344670e-07
6.693083598142290608e-08,9.999990386614714399e-01,8.944076924030642464e-07
1.214031549870534439e-06,9.999983746431386766e-01,4.113253114858952642e-07
1.604591763593591729e-06,9.999979840830854894e-01,4.113251508383979232e-07
5.093927760887002269e-08,9.999988359949394390e-01,1.113065784123734103e-06
8.173711880838978063e-11,7.927568363840897369e-05,9.999207242346279667e-01
4.355527834144514679e-05,1.341268335774127574e-02,9.865437613639138625e-01
9.933726457417962896e-01,6.627338797312798228e-03,1.546088875408299531e-08
9.744604185576425381e-01,2.553955957356190271e-02,2.186879306212626250e-08
9.744604185576425381e-01,2.553955957356190271e-02,2.186879306212626250e-08
3.365668847110535924e-05,9.998830939925412720e-01,8.324931898636937094e-05
8.674757427071491298e-05,9.999023923304886097e-01,1.086009523389271298e-05
