Zunächst	O	O	B_EG	O	B-EvidenzGeneration	1	1	4	1	4	1
habe	O	O	I_EG	O	I-EvidenzGeneration	1	1	3	1	3	0
ich	O	O	I_EG	O	I-EvidenzGeneration	1	1	3	1	3	0
die	O	O	I_EG	O	I-EvidenzGeneration	1	1	3	1	3	0
wichtigsten	O	O	I_EG	O	I-EvidenzGeneration	1	1	3	1	3	0
Schlagwörter	O	O	I_EG	O	I-EvidenzGeneration	1	1	3	1	3	0
aus	O	O	I_EG	O	I-EvidenzGeneration	1	1	3	1	3	0
dem	O	O	I_EG	O	I-EvidenzGeneration	1	1	3	1	3	0
Text	O	O	I_EG	O	I-EvidenzGeneration	1	1	3	1	3	0
entnommen	O	O	I_EG	O	I-EvidenzGeneration	1	1	3	1	3	0
:	O	O	O	O	O	1	1	1	1	1	0
die	O	B_EE	O	O	B-EvidenzEvaluation	1	6	1	1	6	0
Patientin	O	I_EE	O	O	I-EvidenzEvaluation	1	5	1	1	5	0
leidet	O	I_EE	O	O	I-EvidenzEvaluation	1	5	1	1	5	0
unter	O	I_EE	O	O	I-EvidenzEvaluation	1	5	1	1	5	0
einer	O	I_EE	O	O	I-EvidenzEvaluation	1	5	1	1	5	0
Temperaturerhöhung	O	I_EE	O	O	I-EvidenzEvaluation	1	5	1	1	5	0
,	O	I_EE	O	O	I-EvidenzEvaluation	1	5	1	1	5	0
Herzrasen	O	I_EE	O	O	I-EvidenzEvaluation	1	5	1	1	5	0
,	O	I_EE	O	O	I-EvidenzEvaluation	1	5	1	1	5	0
Schlaflosigkeit	O	I_EE	O	O	I-EvidenzEvaluation	1	5	1	1	5	0
,	O	I_EE	O	O	I-EvidenzEvaluation	1	5	1	1	5	0
weicherem	O	I_EE	O	O	I-EvidenzEvaluation	1	5	1	1	5	0
Stuhlgang	O	I_EE	O	O	I-EvidenzEvaluation	1	5	1	1	5	0
.	O	O	O	O	O	1	1	1	1	1	0
Die	O	B_EE	O	O	B-EvidenzEvaluation	1	6	1	1	6	0
körperliche	O	I_EE	O	O	I-EvidenzEvaluation	1	5	1	1	5	0
Untersuchung	O	I_EE	O	O	I-EvidenzEvaluation	1	5	1	1	5	0
ist	O	I_EE	O	O	I-EvidenzEvaluation	1	5	1	1	5	0
bis	O	I_EE	O	O	I-EvidenzEvaluation	1	5	1	1	5	0
auf	O	I_EE	O	O	I-EvidenzEvaluation	1	5	1	1	5	0
einen	O	I_EE	O	O	I-EvidenzEvaluation	1	5	1	1	5	0
feinschlägigen	O	I_EE	O	O	I-EvidenzEvaluation	1	5	1	1	5	0
Tremor	O	I_EE	O	O	I-EvidenzEvaluation	1	5	1	1	5	0
unauffällig	O	I_EE	O	O	I-EvidenzEvaluation	1	5	1	1	5	0
.	O	O	O	O	O	1	1	1	1	1	0
Bis	O	O	O	B_HG	B-HypothesenGeneration	1	1	1	2	2	0
hierhin	O	O	O	I_HG	I-HypothesenGeneration	1	1	1	0	0	0
besteht	O	O	O	I_HG	I-HypothesenGeneration	1	1	1	0	0	0
ein	O	O	O	I_HG	I-HypothesenGeneration	1	1	1	0	0	0
