# 'bac_acc', 'bac_vec', 'bac_ibcc', 'bac_seq', 'bac_mace', 'HMM_crowd', 'ibcc', 'ds', 'mace', 'majority', 'clustering'
0.294,0.294,0.31,0.1932,0.2184,0.2956,0.844,0.8708,0.7444,0.694,0.7912
0.3331349640301244,0.3331349640301244,0.3322702443804779,0.3253321570479714,0.34462191244181933,0.3349250877324647,0.7883739198086367,0.8213497114023552,0.7095511333683243,0.6915940088758581,0.7426287804605008
0.3269949277054381,0.3269949277054381,0.3263443969083857,0.3160941807150013,0.3432292809761895,0.33020748909822695,0.8578596263191423,0.8480549980412433,0.8121007234729488,0.7903771120820665,0.7024511009959188
0.27565756904421485,0.27565756904421485,0.2833324243528458,0.1907741176243781,0.21775492810630168,0.277972717241178,0.8116427046580809,0.8325219663839513,0.7230443069796372,0.6827330288139596,0.7198122550860634
0.5050037012560011,0.5083304197223846,0.5055605589907444,0.509622735137108,0.5198957629868521,0.5000504865740544,0.9690936389863775,0.9714374332079304,0.9574538460781321,0.9446731637496756,0.7898060681625894
6.3231255600431515,3.088790112847295,2.4616092681154247,1.2404488028754956,1.2658575921010975,10.83226719834789,0.3471376585938819,0.2987854132716882,0.5703963919847307,3.126726737059855,48.07797674171568
0.020602218700475437,0.020602218700475437,0.023853211009174313,0.015548281505728314,0.01760268231349539,0.020537124802527645,0.3783303730017762,0.44298245614035087,0.23140495867768596,0.15427302996670367,0.2087227414330218
0.03412073490813648,0.03412073490813648,0.03412073490813648,0.049868766404199474,0.05511811023622047,0.03412073490813648,0.5590551181102362,0.5301837270341208,0.4409448818897638,0.3648293963254593,0.17585301837270342
0.025691699604743087,0.025691699604743087,0.028077753779697623,0.023705552089831564,0.02668360864040661,0.02564102564102564,0.451271186440678,0.4826762246117085,0.30352303523035234,0.2168486739469579,0.1908831908831909
0.7472096790315091,0.7472096790315091,0.7441073203643038,0.7587646076794657,0.7755102040816326,0.7488148154681062,0.8685907573361448,0.8740164597307456,0.8834038551951106,0.8907785336356766,0.8185843660005551
0.47766183758138625,0.47766183758138625,0.47766183758138625,0.5070011339417151,0.5353072385211616,0.47995460654082184,0.9421761706704077,0.9484713900519708,0.8882625655507111,0.9076924764255333,0.9556180151269337
0.5827771215249612,0.5827771215249612,0.581831138380683,0.6078447280388811,0.6334005213839933,0.5849708068782358,0.9038882928214346,0.9097230542172959,0.8858265479826203,0.8991559703983819,0.8818091728118129
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.184425837420085,3.184425837420085,2.8863348503455417,4.007206034597558,3.962845381963466,3.1872348894776783,1.7111462310550438,0.8103329189114516,2.6409839265959527,3.0657216682542874,1.1508082517722666
