# 'bac_acc', 'bac_vec', 'bac_ibcc', 'bac_seq', 'bac_mace', 'HMM_crowd', 'ibcc', 'ds', 'mace', 'majority', 'clustering'
0.296,0.296,0.3148,0.1788,0.1968,0.2944,0.5352,0.4188,0.5432,0.4604,0.6784
0.34628590135807197,0.34628590135807197,0.3463597376427234,0.31920081770772324,0.3203365051776887,0.3449370163384656,0.5723161503407334,0.5541388668546289,0.5750738054131529,0.5497099885586901,0.5967878733307085
0.34374633574359975,0.34374633574359975,0.34315423843956183,0.3278080999841797,0.3500777055008049,0.3407365271690071,0.6917127316042696,0.6249099639855943,0.6952371646332951,0.6567959742036349,0.6550341066659221
0.2760142017072808,0.2760142017072808,0.28544693149720657,0.18105196675072432,0.20086679329443827,0.27419279657102685,0.5314683605022285,0.4386751308422005,0.5373231741284828,0.46635198686016976,0.6163839733496579
0.5086948067573134,0.5124108050436675,0.5115150900985522,0.5133458553171862,0.5027748405760204,0.503883662903034,0.8817987948738842,0.8721035273612583,0.8774728248773618,0.8275105872035958,0.7212962131056654
6.392674727621337,3.1180005338120247,2.471071440874909,1.2558518624129393,1.2851455611299254,10.856805176170802,0.8597305509027852,1.040036298961262,0.8787459099899887,36.48405425576285,74.05113659068851
0.020602218700475437,0.020602218700475437,0.02018348623853211,0.00900163666121113,0.01592623637887678,0.020537124802527645,0.09529411764705882,0.08173076923076923,0.07470651013874066,0.05907172995780591,0.11290322580645161
0.0377906976744186,0.0377906976744186,0.03197674418604651,0.03197674418604651,0.055232558139534885,0.0377906976744186,0.23546511627906977,0.14825581395348839,0.20348837209302326,0.16279069767441862,0.14244186046511628
0.02666666666666667,0.02666666666666667,0.02474690663667042,0.014048531289910602,0.024723487312947295,0.026612077789150458,0.135678391959799,0.10537190082644628,0.10928961748633881,0.08668730650154799,0.12596401028277635
0.7931655289600716,0.7931655289600716,0.7904175485181074,0.7984140233722872,0.8027210884353742,0.7894202106080117,0.8900355871886119,0.9470793140407289,0.8950948800572859,0.9003007784854916,0.9140439657759677
0.46865878187094806,0.46865878187094806,0.46865878187094806,0.513013121263252,0.5309281678058949,0.4684232771844048,0.7675458089068665,0.5418676037021298,0.804107064751156,0.7272849135988427,0.875454830656437
0.5891850195525892,0.5891850195525892,0.5884252074589508,0.6246582158468282,0.6391294183949154,0.5879631380492286,0.8242649034717223,0.6893349820597633,0.8471648927612225,0.8045968664854348,0.8943333260310067
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.9539582795857444,3.9539582795857444,3.6558672925112012,4.776738476763217,4.732377824129125,3.956767331643338,4.054787961696307,4.275715563506261,4.097025390285672,4.348297517417329,1.6402582788554287
