# 'bac_acc', 'bac_vec', 'bac_ibcc', 'bac_seq', 'bac_mace', 'HMM_crowd', 'ibcc', 'ds', 'mace', 'majority', 'clustering'
0.27,0.298,0.3544,0.2632,0.398,0.2952,0.502,0.3416,0.5536,0.3608,0.6124
0.3679253052665288,0.3728987497911031,0.35825886709674754,0.32620424800809217,0.3282690840006615,0.3736536428991159,0.5716094023690207,0.5524343902261883,0.5725660077796301,0.525826751166111,0.5313052007985347
0.3610953991060663,0.37112500143158167,0.3641587128577061,0.318319864456826,0.3236533957365258,0.372234056142194,0.6472243162612354,0.5125905810393684,0.6591634361251416,0.5294132908360821,0.5583678824141173
0.23803335157293884,0.2680174312712566,0.3216892866378381,0.2560792469071419,0.3160500560189657,0.26866108304126085,0.5009994655041484,0.34484075790785473,0.5432920887585517,0.35712088027121336,0.5405063808427197
0.5455043102199338,0.5464370121113078,0.5399758601959436,0.5175320259687524,0.48888942041319167,0.5446475122635069,0.8342320814616513,0.8115726074005515,0.8171202574383162,0.777309578369921,0.6636509345460823
6.212381831134945,3.949321843000491,2.155184557708801,1.855755513242892,1.1786739411605471,10.701970286229363,0.9800529685835617,1.832387537776437,0.9434257583632684,43.31926756960631,89.24819820444921
0.02287581699346405,0.036036036036036036,0.02249134948096886,0.024416135881104035,0.02112676056338028,0.03234501347708895,0.10107015457788347,0.10222222222222223,0.09942857142857142,0.06329113924050633,0.08872901678657075
0.019230769230769232,0.03296703296703297,0.03571428571428571,0.06318681318681318,0.04120879120879121,0.03296703296703297,0.23351648351648352,0.12637362637362637,0.23901098901098902,0.13736263736263737,0.10164835164835165
0.020895522388059702,0.03443328550932569,0.027600849256900213,0.03522205206738132,0.027932960893854747,0.03265306122448979,0.14107883817427386,0.11302211302211303,0.14043583535108958,0.08665511265164647,0.09475032010243278
0.8220588235294115,0.8258544258544259,0.8020898555500634,0.7707885304659499,0.7808377927547026,0.8233410345270182,0.9052443384982122,0.9547141796585004,0.873024054982818,0.909071729957806,0.8480989470387623
0.23165953670261025,0.30017720085085436,0.5416944497072153,0.5822527301303573,0.7770706430656217,0.30845535668074553,0.7087823998516692,0.3632680157943231,0.7986763794645024,0.5329736733627504,0.8433513455937838
0.36145857069280485,0.4403120906801232,0.6466627437425608,0.6633851299097483,0.7789496632725296,0.44878028318135055,0.7950565371040488,0.5262849936695712,0.8341969375028817,0.6719778699757608,0.8457184834780039
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5678553472671117,3.2648170148170146,3.0288318947488495,3.842531672149506,2.6291827890419435,3.410895708065519,3.727022383086592,4.02001221001221,3.5020439560439556,4.081812491306161,1.0467428255198037
