# 'bac_acc', 'bac_vec', 'bac_ibcc', 'bac_seq', 'bac_mace', 'HMM_crowd', 'ibcc', 'ds', 'mace', 'majority', 'clustering'
0.2836,0.2836,0.3004,0.1832,0.2104,0.2836,0.662,0.6692,0.6492,0.5384,0.7512
0.32480263691632927,0.32480263691632927,0.3252090334595333,0.31456773817107275,0.3344350624001424,0.3250296503122452,0.6482917707604485,0.649696667465174,0.6417944972812377,0.589033079025306,0.6696971065185071
0.32346053894003196,0.32346053894003196,0.32671463015454094,0.3148542219767366,0.34970381583778876,0.3237120092716648,0.7535345584143779,0.7524878072301885,0.7457658353165261,0.6684557208373314,0.636996078358895
0.265007898044831,0.265007898044831,0.2753818233758249,0.1831592706378831,0.21230103872865425,0.26529431440426526,0.6445180392049733,0.6487705465143744,0.6337164720716223,0.534232347388567,0.6510094926728726
0.4961144344507844,0.5001905702011527,0.4965340151109662,0.49758532335317757,0.5170376465516884,0.49080862055832675,0.909596712130991,0.9075643643850384,0.9059313038422537,0.8730564223509651,0.746647750183137
6.465132774409191,3.152607944003117,2.525356112697022,1.2513533518466278,1.2708888653385453,11.025045831732369,0.7509933037199317,0.660629527156333,0.7934134862162389,17.811454155234703,57.28831711369186
0.017432646592709985,0.017432646592709985,0.02018348623853211,0.013911620294599018,0.018440905280804692,0.017377567140600316,0.13793103448275862,0.14177215189873418,0.13497652582159625,0.08516483516483517,0.1967741935483871
0.029411764705882353,0.029411764705882353,0.029411764705882353,0.045454545454545456,0.058823529411764705,0.029411764705882353,0.2994652406417112,0.2994652406417112,0.3074866310160428,0.24866310160427807,0.16310160427807488
0.021890547263681597,0.021890547263681597,0.02393906420021763,0.021303258145363407,0.028079132099553285,0.02184707050645482,0.1888701517706577,0.19243986254295534,0.18760195758564438,0.12687585266030013,0.17836257309941522
0.7881540343017074,0.7881540343017074,0.7917502319736958,0.7842237061769616,0.7971938775510204,0.7860138523862445,0.939993842364532,0.9397995780590717,0.919065359477124,0.86284052647689,0.8434370180322475
0.47998198575379225,0.47998198575379225,0.47998198575379225,0.5029041107041172,0.5367821803521423,0.4804324362042427,0.8460770564028072,0.8466025931783439,0.8541540235782399,0.8376247275289881,0.9362138148054828
0.5966232840660733,0.5966232840660733,0.5976507369497084,0.6128207632147701,0.6415699370614633,0.5963562030135384,0.8905662409408615,0.890770032261657,0.8854216034748326,0.8500456674296449,0.8874070954031137
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.40237887403917,3.40237887403917,3.104287886964627,4.225159071216643,4.180798418582551,3.4051879260967635,3.1695226680013695,3.1041020781154804,3.2468429113002433,3.683385242208771,1.26339485941004
