# 'bac_acc', 'bac_vec', 'bac_ibcc', 'bac_seq', 'bac_mace', 'HMM_crowd', 'ibcc', 'ds', 'mace', 'majority', 'clustering'
0.007166098119704504,0.008389311678869025,0.010518824528739982,0.0076695257549589165,0.007814758479226623,0.008637155547452022,0.009896871567894436,0.010383325492285371,0.011054066360114535,0.009502689554611957,0.01028569527624784
0.012448270934484367,0.011035326121487212,0.008921470215640022,0.008183187279270775,0.008380937802155099,0.011567132408868678,0.011070264215681126,0.008368729313569552,0.008582885627597335,0.013891597849595408,0.009381051658970551
0.008558832301306198,0.009771162000254277,0.01133132378518386,0.010776107719066097,0.01119807711856083,0.009633074909164683,0.009379638516408174,0.007036020140109076,0.009284590506281895,0.00635298144211459,0.011201282370733562
0.007246365719700468,0.008769636520853611,0.009037866418619176,0.007927605975200008,0.009493542338676664,0.008930172000976575,0.009375454824794575,0.009393584874606512,0.01107970249462199,0.00901192565722723,0.00939398471036624
0.011181821893310986,0.011242272353028219,0.012200024962129017,0.009696771598027214,0.01046287791318122,0.011263257051608447,0.007449154543341292,0.0033159380384028174,0.007805641977571583,0.007127967683622149,0.008987991583590949
0.11324599321835276,0.07255718307509505,0.03548629511852857,0.026247736422929564,0.0062636180897207745,0.18139557767004727,0.008809172653555887,2.2899934785168505,0.011703894402704518,2.150113882779942,2.368368861416757
0.004085416830742101,0.00620172696473444,0.00407772228878973,0.002321648381826866,0.0029967238664641766,0.006440964748534262,0.007704069154469223,0.014292164320151988,0.006288832326783241,0.013150187119219598,0.007893903994987678
0.0036151731140555464,0.006172254779897422,0.006499000575175641,0.005814072417931704,0.005565484669788929,0.007009253655153609,0.012568906240415111,0.008102963637325872,0.01292586615623607,0.010405553138363806,0.00934155746378317
0.003829645153664788,0.006163799776481435,0.004991258549124102,0.0033110178857629464,0.0038876169788376997,0.006696775955257136,0.009503157635975703,0.010218280348603347,0.008429491386784681,0.011555533769711602,0.008513823084794326
0.01866882285640118,0.013692972841083393,0.011219658102861161,0.010581409111992271,0.006806667325710361,0.012279070650009308,0.012170238394847111,0.01602100542929819,0.012506070307546238,0.010838969174833445,0.010824007539995201
0.011460968433348272,0.015515191079534129,0.012288200932812712,0.00971887149458174,0.00785745814338129,0.016582439570841833,0.012748204813857895,0.009581979247368446,0.010092416110597061,0.010861813126001483,0.017373327579237725
0.013903350822955652,0.017533850581916026,0.00995273916269703,0.009275072576251734,0.006132793798211315,0.018333911736092893,0.011869903092272498,0.014084782224413952,0.008211414999971016,0.01415228726827167,0.007784254900561238
