# 'bac_acc', 'bac_vec', 'bac_ibcc', 'bac_seq', 'bac_mace', 'HMM_crowd', 'ibcc', 'ds', 'mace', 'majority', 'clustering'
0.2968,0.2968,0.3144,0.194,0.214,0.2984,0.7692,0.7876,0.6484,0.5624,0.7516
0.33891520393791524,0.33891520393791524,0.33868958432788676,0.3374050591917956,0.361722509466263,0.3407104428838947,0.7109045487624055,0.7244452974650227,0.6351429833155208,0.6119313097284201,0.6829070837082392
0.33611029874914555,0.33611029874914555,0.3357343610974988,0.33457650367603237,0.34897265941614225,0.33954562934745397,0.8141367448001775,0.8150792795675793,0.7407811274931806,0.7108812991809602,0.7077613996855474
0.27652055052958463,0.27652055052958463,0.285238813841399,0.1936576438912124,0.214967941044969,0.27889372607057,0.7361732727800976,0.7508924662361313,0.6268489693153024,0.5640792130785267,0.6932759490811815
0.5062768762113222,0.5092212179352157,0.5141370406351844,0.5138909740804561,0.5116946255425677,0.5001744626649476,0.9557640379388181,0.958025939715665,0.9314430074077688,0.912680944742786,0.7771690496079505
6.352164910252491,3.104186120925629,2.4688415436882263,1.2495660184607251,1.2754316311370213,10.859464331478117,0.45603144542553126,0.49490870305587176,0.7326748441112299,9.586540539782844,57.1962137099721
0.022187004754358162,0.022187004754358162,0.01651376146788991,0.024549918166939442,0.030176026823134954,0.022116903633491312,0.3038194444444444,0.34930139720558884,0.14588528678304238,0.13994169096209913,0.23497267759562843
0.03943661971830986,0.03943661971830986,0.02535211267605634,0.08450704225352113,0.10140845070422536,0.03943661971830986,0.49295774647887325,0.49295774647887325,0.3295774647887324,0.2704225352112676,0.24225352112676057
0.028397565922920892,0.028397565922920892,0.02,0.03804692454026633,0.046511627906976744,0.028340080971659923,0.37593984962406013,0.40887850467289716,0.20224719101123595,0.18443804034582134,0.23855755894590844
0.7814724333985973,0.7814724333985973,0.7846166403428975,0.7821368948247078,0.7844387755102041,0.7862878427083886,0.8870469009407859,0.9150226847840957,0.8508429364063168,0.9355289421157685,0.8798522816585037
0.49341557941430914,0.49341557941430914,0.49341557941430914,0.5304681588213573,0.5566041536402169,0.4961692026027149,0.8641381713232392,0.8565241725532301,0.8379955882117502,0.7099829657946554,0.9025304708888433
0.6049012456724158,0.6049012456724158,0.6058408672771121,0.6321760188130296,0.6511676415937474,0.6084130667131863,0.8754426919205119,0.8848075846326863,0.8443703960754575,0.8072984579656377,0.891047103034373
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.634878685743622,3.634878685743622,3.3367876986690788,4.457658882921095,4.413298230287003,3.6376877378012153,2.4805408841940535,2.0528857777402942,3.40673667942819,3.6157803966657087,0.4419764488570772
